;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
KOR.DWW.CO2-INT (kg/sqm);31,07229328;29,4312474;26,92757452;24,53277398;22,25500157;20,17456683;18,06478276;16,15298976;14,36147181;12,6876727;11,0789198;9,72399953;8,418519975;7,208060274;6,087985116;5,057039658;4,098863029;3,22738002;2,494438332;1,912700467;1,45101796;1,192509765;0,997612288;0,828589902;0,683326752;0,5499432;0,453951919;0,363793518;0,285332724;0,214715163;0,149059936
USA.DWW.CO2-INT (kg/sqm);22,70540293;21,21354985;19,4907364;17,8581346;16,30803269;14,86052924;13,37825975;12,02932742;10,75719087;9,560684657;8,400678702;7,42127962;6,468522313;5,57765485;4,745836965;3,97284861;3,246573211;2,578697199;2,011820962;1,558337341;1,195398115;0,993851681;0,841764984;0,708683982;0,59327532;0,485763334;0,408558237;0,33479677;0,26976671;0,210232955;0,153687039
AUS.HEC.CO2-INT (kg/sqm);230,6273582;216,086513;196,4996312;177,8480576;160,2484107;144,2838916;128,3124494;113,9448115;100,6063962;88,26158225;76,52805669;66,69479096;57,3285325;48,73089713;40,85653564;33,68363344;27,0901755;21,15725433;16,21249079;12,31913734;9,254835318;7,538365356;6,25120969;5,145332957;4,203872109;3,349094067;2,738481906;2,171777729;1,684240688;1,250711021;0,852517484
BRA.HEC.CO2-INT (kg/sqm);61,4746595;57,6870588;52,35103616;47,36560629;42,71878835;38,5359285;34,37926076;30,65282436;27,20028702;24,00661416;20,93338613;18,3357167;15,86628838;13,60250992;11,53239115;9,64991747;7,923606268;6,373541455;5,081383584;4,061039909;3,254562458;2,788631738;2,43198076;2,122343755;1,855131519;1,611008984;1,427761399;1,256445305;1,105372696;0,968337464;0,840816566
CAN.HEC.CO2-INT (kg/sqm);38,74574192;36,28965428;33,31088751;30,49616149;27,83163258;25,35002326;22,82129764;20,52546787;18,36726848;16,34395026;14,39009223;12,74269015;11,14667923;9,659576021;8,276049626;6,99508125;5,796293262;4,698128261;3,768873454;3,027330424;2,435326712;2,105561784;1,856698365;1,639461565;1,451494705;1,277043409;1,151535797;1,032122575;0,927100039;0,831273288;0,740642105
CHI.HEC.CO2-INT (kg/sqm);97,9130226;92,13737773;83,82086685;76,11283406;68,95635128;62,53073721;56,08327071;50,28554933;44,87079085;39,80785929;34,9316728;30,81765532;26,83578094;23,03049642;19,45200249;16,16735675;13,12399382;10,37314293;8,070613883;6,251276388;4,814620137;4,005450432;3,395426135;2,869562433;2,420448661;2,011973623;1,717384609;1,444025416;1,208011798;0,997940171;0,80557438
HK.HEC.CO2-INT (kg/sqm);199,3258681;186,1192606;171,6828635;157,7107798;144,26649;131,8899215;119,1045358;107,418496;96,33519449;85,85199389;75,62100213;66,96061532;58,47935178;50,5038821;43,0142884;36,01449715;29,39792056;23,27815274;18,05930815;13,86756646;10,49889918;8,631359122;7,219618;5,978840776;4,898154627;3,885684486;3,157467333;2,457519947;1,837311018;1,266294682;0,720598297
IND.HEC.CO2-INT (kg/sqm);102,308367;95,54349675;86,16948514;77,35133024;69,10617324;61,66700762;54,3375565;47,79261844;41,7843891;36,29169969;31,15510226;26,87633344;22,87682089;19,26834583;16,02497596;13,12955805;10,52840635;8,242219845;6,374708833;4,929853507;3,813514934;3,179722387;2,706545233;2,307579841;1,974107438;1,679590027;1,468249515;1,277941696;1,117558189;0,978645997;0,855181291
JAP.HEC.CO2-INT (kg/sqm);135,2661944;126,5263887;116,4123913;106,6689391;97,33524051;88,76980933;79,97796798;71,96769954;64,40187084;57,27489766;50,35265758;44,50411031;38,80398419;33,46559131;28,47291847;23,82573655;19,45175742;15,42271004;11,99825192;9,255585625;7,057890053;5,838238194;4,917483938;4,110760814;3,410285126;2,756624569;2,287084256;1,837660565;1,440848056;1,076951123;0,730657527
MAL.HEC.CO2-INT (kg/sqm);215,7794519;202,0777915;183,6319293;166,3339424;150,1517389;135,553171;120,9517055;107,8296286;95,62492044;84,29009476;73,45111597;64,34634649;55,60228432;47,51328534;40,0423888;33,17722045;26,80717854;21,0230941;16,16569419;12,31592006;9,266102784;7,557475986;6,270836145;5,15827219;4,205515699;3,335086316;2,711366741;2,12965545;1,627495914;1,179836906;0,768126037
MEX.HEC.CO2-INT (kg/sqm);140,5370822;133,0548218;120,8347995;109,3727366;98,64847155;88,9653635;79,29836686;70,60727216;62,52993075;55,03704606;47,80699039;41,6856647;35,85637336;30,50713622;25,61411748;21,16724333;17,09633103;13,45200754;10,42650739;8,050196326;6,185258008;5,114792935;4,30164343;3,60247852;3,006061682;2,469200531;2,072025928;1,7076508;1,393270624;1,115539373;0,865463301
NZL.HEC.CO2-INT (kg/sqm);55,14093441;51,83266293;47,34848311;43,05938279;38,9946547;35,29548342;31,57147733;28,20949183;25,07418223;22,15893195;19,37281567;17,03125087;14,78792267;12,71773075;10,81115025;9,064371287;7,448667164;5,985551544;4,758627757;3,78642218;3,01574234;2,580428679;2,250830333;1,964839092;1,718643137;1,492678593;1,327977094;1,173227299;1,037759484;0,915210133;0,800810189
PHI.HEC.CO2-INT (kg/sqm);148,7658638;139,6164504;126,8987591;114,9686344;103,8047949;93,73055257;83,65287561;74,59429899;66,16796999;58,34169899;50,85836569;44,57112262;38,53439518;32,9512293;27,79647257;23,06183448;18,67152004;14,68804716;11,34491728;8,69672664;6,600140215;5,423780916;4,537570069;3,771751156;3,11636982;2,518538078;2,089632546;1,690421787;1,346256331;1,040083628;0,75934894
SGP.HEC.CO2-INT (kg/sqm);149,0579945;141,3235921;129,1382345;117,4983981;106,4425953;96,35346319;86,14803929;76,91049115;68,26876688;60,20953681;52,48228246;45,97856841;39,72962702;33,94999266;28,61664402;23,72242959;19,18961974;15,08205719;11,63851624;8,913266965;6,757395796;5,547745514;4,636663314;3,849496681;3,175692159;2,56073303;2,118721269;1,706697325;1,350616256;1,03292659;0,740812406
KOR.HEC.CO2-INT (kg/sqm);89,03407113;84,34666097;77,19528161;70,35488032;63,84875294;57,90629209;51,87999913;46,41923898;41,30202715;36,52106215;31,92589222;28,05575848;24,326845;20,86934198;17,67000933;14,72526278;11,98836985;9,499104717;7,405562818;5,743912768;4,425183477;3,686792218;3,130095768;2,647307777;2,232384604;1,851393784;1,577208575;1,319684148;1,095572241;0,893863393;0,706328736
USA.HEC.CO2-INT (kg/sqm);79,99144556;74,74798486;68,69276087;62,95460642;57,50641683;52,41883313;47,20905616;42,46792331;37,99670689;33,79131069;29,71420303;26,27187975;22,92319512;19,79203657;16,86842135;14,15157604;11,59891415;9,251510332;7,259093448;5,665220989;4,389587626;3,68120634;3,14666267;2,67891889;2,27328861;1,895413015;1,624057948;1,36480631;1,136243213;0,926998141;0,728254516
AUS.LEI.CO2-INT (kg/sqm);286,3494044;268,2762644;243,9312932;220,7488374;198,8738448;179,0311887;159,1799278;141,322071;124,7434579;109,3998139;94,81595394;82,59396917;70,95243814;60,26624584;50,47902675;41,56366701;33,36851142;25,9943517;19,84839507;15,00925944;11,20057028;9,067131573;7,467297157;6,09277836;4,922615725;3,860193078;3,101249637;2,396880406;1,79090977;1,252066101;0,757142494
BRA.LEI.CO2-INT (kg/sqm);55,58971784;52,16385447;47,33745224;42,82815918;38,6251387;34,84176568;31,08208327;27,71154267;24,58874222;21,70008322;18,92036588;16,57078861;14,33720469;12,28962991;10,41721922;8,714532443;7,153093747;5,75106891;4,582319441;3,65942437;2,929970088;2,508538392;2,185949604;1,905884689;1,664192736;1,443385287;1,277638885;1,122684449;0,986040131;0,86209254;0,746750611
CAN.LEI.CO2-INT (kg/sqm);32,82625357;30,74735934;28,22605638;25,84360162;23,58827747;21,48778105;19,34740421;17,40415627;15,57740213;13,8648148;12,21102033;10,81661785;9,465714141;8,206992662;7,035941193;5,951697406;4,937013161;4,00749874;3,220954145;2,593293511;2,09220671;1,813085397;1,602441153;1,418566472;1,259466604;1,111806648;1,005573855;0,904499507;0,815605796;0,734495629;0,65778312
CHI.LEI.CO2-INT (kg/sqm);121,5698603;114,381821;104,0315644;94,43858504;85,53203344;77,53507949;69,51092924;62,29541484;55,55651428;49,25547751;43,18685303;38,06678077;33,1111663;28,37532553;23,92173544;19,83385209;16,04625562;12,622703;9,757106249;7,492862239;5,704881548;4,697834937;3,938633379;3,284173314;2,725231847;2,216867038;1,850238299;1,510030989;1,216301858;0,954858655;0,715451128
HK.LEI.CO2-INT (kg/sqm);247,4851382;231,0707345;213,1278334;195,7620244;179,0522068;163,6694529;147,7785829;133,2540825;119,4787214;106,4492218;93,7331908;82,96925418;72,42794866;62,51529093;53,20652521;44,50653165;36,28283303;28,67661469;22,19014778;16,98026017;12,79336623;10,47221323;8,717569662;7,17541598;5,832238421;4,57384608;3,66874987;2,798789962;2,027936448;1,318224078;0,639981703
IND.LEI.CO2-INT (kg/sqm);127,0271671;118,6076747;106,94087;95,96587926;85,70403619;76,44532223;67,32315789;59,17739096;51,69960653;44,86345813;38,4704984;33,14518389;28,16742905;23,67635571;19,63968877;16,03607951;12,79871113;9,953345398;7,629059161;5,830806125;4,441421877;3,652609771;3,063698038;2,56714955;2,152113006;1,78555947;1,522527102;1,285671821;1,086060051;0,913171274;0,759508289
JAP.LEI.CO2-INT (kg/sqm);130,7270603;122,2768194;112,4979159;103,0772809;94,05282375;85,77117993;77,2706273;69,52575272;62,21059285;55,31974846;48,62685402;42,97207911;37,4608079;32,29928509;27,47202803;22,97881517;18,74975345;14,85419528;11,54319531;8,891398234;6,766516069;5,587273359;4,697025264;3,917030255;3,239762523;2,607758857;2,153775215;1,719241699;1,335576266;0,98373586;0,648915562
MAL.LEI.CO2-INT (kg/sqm);195,1229815;182,7321846;166,0510727;150,4080166;135,7739948;122,5720993;109,3675834;97,50092019;86,46385932;76,21345767;66,4114643;58,17776519;50,27026384;42,95515457;36,1990127;29,99064788;24,23003983;18,99932959;14,60664623;11,12518721;8,367151678;6,82199241;5,658447814;4,652324939;3,790720448;3,003566676;2,439519522;1,913461641;1,45934465;1,054514019;0,6821923
MEX.LEI.CO2-INT (kg/sqm);127,0835301;120,3167947;109,2653672;98,89941574;89,20070691;80,44358975;71,70104328;63,84107372;56,53616453;49,75982074;43,22117177;37,68522547;32,41338642;27,57569421;23,15059246;19,12897072;15,44735777;12,15153916;9,415366112;7,266300517;5,57970534;4,611608319;3,876219904;3,243915793;2,704534007;2,219012626;1,859819636;1,530289523;1,24597337;0,994801424;0,768640004
NZL.LEI.CO2-INT (kg/sqm);68,46357628;64,33875708;58,74779177;53,4000555;48,33207102;43,7198701;39,07670464;34,88491372;30,97574684;27,34095435;23,86716871;20,94765877;18,1506322;15,56947541;13,19231261;11,01439358;8,999901289;7,175659399;5,645906224;4,433740818;3,472841742;2,930083942;2,519134116;2,162554503;1,85559245;1,573855326;1,368502195;1,175557048;1,00665306;0,853856072;0,711219928
PHI.LEI.CO2-INT (kg/sqm);134,5245742;126,2502721;114,7489863;103,9599389;93,86388411;84,75321;75,6394298;67,44727633;59,82689807;52,74918422;45,98160722;40,29571833;34,83638407;29,78722971;25,12550855;20,84372306;16,87332781;13,27086104;10,24749058;7,852590687;5,956535879;4,89269149;4,091243804;3,398672959;2,805976699;2,265325602;1,877443478;1,51641592;1,205168761;0,928280472;0,674397137
SGP.LEI.CO2-INT (kg/sqm);185,0720066;175,4552338;160,3042487;145,8315517;132,0850283;119,5404404;106,8512579;95,3655093;84,62059397;74,59993813;64,99205305;56,905489;49,13570324;41,94944273;35,31808333;29,232733;23,59674456;18,48949855;14,20788127;10,81937085;8,13881169;6,634761173;5,501943138;4,523198786;3,685406199;2,920780579;2,371193622;1,858892806;1,416150036;1,021142228;0,657934369
KOR.LEI.CO2-INT (kg/sqm);110,5456588;104,7124701;95,81302578;87,30057426;79,20410572;71,8090849;64,30974028;57,51416586;51,14611584;45,19650396;39,47810242;34,66196307;30,0215635;25,71891726;21,73754791;18,07299503;14,66710299;11,56936824;8,964086301;6,896266755;5,255190642;4,336308909;3,643535;3,042735545;2,526389612;2,052270368;1,711064027;1,390590986;1,111697737;0,860683693;0,627308543
USA.LEI.CO2-INT (kg/sqm);96,09361966;89,77956974;82,48801388;75,57826558;69,01768603;62,89133945;56,61785067;50,90869193;45,52456008;40,4605226;35,5509671;31,40580376;27,37339785;23,60293164;20,08238413;16,81082401;13,73696963;10,91028212;8,511061379;6,591758297;5,05567112;4,202655323;3,558970626;2,995724756;2,507274477;2,052245728;1,725486447;1,413301828;1,138071614;0,886103705;0,646781387
AUS.DWC.CO2-INT (kg/sqm);198,1228312;185,5823365;171,0309355;156,9010246;143,3154347;130,8296766;117,9722894;106,2395796;95,13458226;84,6516226;74,44387285;65,81142401;57,37596877;49,45811993;42,03606555;35,1116071;28,57804749;22,54526677;17,40767142;13,28604391;9,977659013;8,143293875;6,757593353;5,541238324;4,483130655;3,493258879;2,781865846;2,099090023;1,49489612;0,939391018;0,409239988
BRA.DWC.CO2-INT (kg/sqm);38,46207504;36,0317567;33,21382969;30,52636821;27,96852071;25,63415234;23,22822201;21,03633372;18,95697285;16,98581972;15,02414257;13,34900976;11,70287139;10,15061496;8,688686047;7,318284672;6,018531173;4,812540255;3,782097463;2,95380223;2,287831791;1,92275286;1,648482149;1,40767838;1,198361217;1,001941767;0,862890165;0,728934634;0,610739229;0,502098253;0,398118919
CAN.DWC.CO2-INT (kg/sqm);49,64298183;46,45097851;42,77634559;39,28314427;35,9556428;32,8394576;29,63162278;26,70496986;23,93558047;21,32197254;18,7777112;16,62646284;14,5249307;12,55289526;10,70487016;8,981247588;7,355426882;5,854695203;4,57708263;3,552516072;2,730472653;2,275107051;1,931403207;1,629897633;1,367812587;1,122769194;0,946976969;0,778354291;0,629303334;0,492393773;0,361828075
CHI.DWC.CO2-INT (kg/sqm);84,11320063;79,09129855;73,26176787;67,75307678;62,53203645;57,78495901;52,81873034;48,27797728;43,92316799;39,73482845;35,55137373;31,99007475;28,40387985;24,84094572;21,36088835;18,04938304;14,85597827;11,85412602;9,259440846;7,152865143;5,441221223;4,502726156;3,792520669;3,161622956;2,606589224;2,077827264;1,698897736;1,328099644;0,994989333;0,683044885;0,379074792
HK.DWC.CO2-INT (kg/sqm);252,8134944;236,0344502;216,5402719;197,8347079;179,9847766;163,6488373;146,9759725;131,8283345;117,5741671;104,1965997;91,26046802;80,34964125;69,7633331;59,88685104;50,68594396;42,15523564;34,15940775;26,82362285;20,60914421;15,64598685;11,6805822;9,477304148;7,816067001;6,365115214;5,109152721;3,941893412;3,104391782;2,306265901;1,60415688;0,962948523;0,355517861
IND.DWC.CO2-INT (kg/sqm);87,88906699;82,01601573;75,17782205;68,59698152;62,30310742;56,52915474;50,64326618;45,29190923;40,26184607;35,55089387;31,01478891;27,18988021;23,5023718;20,08326232;16,92131765;14,01431541;11,31715982;8,869430579;6,816161718;5,191610881;3,907287367;3,193047233;2,658308915;2,197547961;1,804544864;1,446106458;1,192429801;0,956008238;0,752837468;0,572105273;0,40571676
JAP.DWC.CO2-INT (kg/sqm);116,2018314;108,6774292;99,87786566;91,41288454;83,31522841;75,89141356;68,28715632;61,36599793;54,83767269;48,69633236;42,74100841;37,71249373;32,81963532;28,24370658;23,97022013;19,99815753;16,26530996;12,8318857;9,917179061;7,585166655;5,718497263;4,682025139;3,899879494;3,215370485;2,621671891;2,068476066;1,671228224;1,291608583;0,956867673;0,650353782;0,359150625
MAL.DWC.CO2-INT (kg/sqm);135,0040088;126,3959457;116,4211471;106,9053696;97,84736683;89,57822316;81,06248667;73,30418787;65,94719993;58,97663112;52,14246878;46,35352534;40,64371785;35,23851037;30,1249491;25,30833263;20,71654626;16,4347011;12,75902809;9,790445947;7,391815168;6,064951466;5,059663508;4,17155265;3,394585143;2,662907775;2,136884754;1,629402837;1,179233243;0,764612441;0,368578767
MEX.DWC.CO2-INT (kg/sqm);87,9280641;83,13368888;77,33509436;71,73634784;66,34003219;61,37989805;56,14132676;51,32536636;46,68888367;42,22556015;37,68505679;33,78724011;29,87292607;26,11396883;22,5053153;19,05483146;15,70927178;12,53705392;9,779232818;7,530512881;5,695124353;4,708329886;3,968329027;3,30874927;2,727068213;2,167240098;1,775784916;1,387398984;1,038289833;0,709023718;0,383264251
NZL.DWC.CO2-INT (kg/sqm);47,36939332;44,48050356;41,09798702;37,80209778;34,62285998;31,69484197;28,66424539;25,89252114;23,26077514;20,76851298;18,33208897;16,26944549;14,24561219;12,33949962;10,54651807;8,867864048;7,277930062;5,80453665;4,546456215;3,535296896;2,722235854;2,274063219;1,936257322;1,639388284;1,380957386;1,138496626;0,965398019;0,798709175;0,651201497;0,515385563;0,385373798
PHI.DWC.CO2-INT (kg/sqm);93,07646215;87,31869427;80,594141;74,16255171;68,02440311;62,41164314;56,60455972;51,30367314;46,26224962;41,47114255;36,75559704;32,75714921;28,79700082;25,03495075;21,46286811;18,08557867;14,85267987;11,82589886;9,219237058;7,108368665;5,39800056;4,454468013;3,739376414;3,105753074;2,549812479;2,023939839;1,646114139;1,279776005;0,953633192;0,65188333;0,362102061
SGP.DWC.CO2-INT (kg/sqm);128,0498208;121,3433011;113,0013889;104,8137451;96,82540239;89,40878255;81,56058358;74,31666917;67,34439458;60,64885849;53,98629006;48,31901451;42,65209583;37,22828055;32,03985008;27,09717526;22,32533094;17,81920356;13,91142457;10,72822062;8,131830926;6,713439619;5,639536861;4,6804367;3,831708812;3,016731205;2,432069435;1,853969699;1,330677095;0,835775531;0,347554769
KOR.DWC.CO2-INT (kg/sqm);76,485645;72,4149406;67,37678392;62,43881825;57,62782657;53,16477645;48,45409119;44,11034967;39,93591127;35,93355378;31,9591947;28,58015742;25,20900981;21,98873303;18,91454485;15,99227484;13,177792;10,52642726;8,231836019;6,366181046;4,847566088;4,017597563;3,389947034;2,830819;2,337379836;1,865216829;1,527286856;1,194500912;0,894517188;0,612157027;0,334976176
USA.DWC.CO2-INT (kg/sqm);82,42372297;76,99395883;70,77969995;64,8844575;59,28085527;54,0429699;48,66973511;43,77557389;39,15469499;34,80348179;30,57913969;27,01064227;23,53427066;20,279763;17,23720606;14,40629815;11,74291844;9,290548048;7,206854581;5,538480889;4,202000294;3,460214499;2,900288767;2,409859685;1,984152336;1,587055593;1,301847231;1,028975005;0,788133904;0,567360611;0,357359817
AUS1.OFF.CO2-INT (kg/sqm);143,221529;134,189537;122,6263119;111,544825;101,0232472;91,43736701;81,75298317;72,99820111;64,81575386;57,18996796;49,87896348;43,73192756;37,82195997;32,35199198;27,29831172;22,65268012;18,33892997;14,41772203;11,12137382;8,506237366;6,431372883;5,273987325;4,403469297;3,648902362;3,000699652;2,404659362;1,977775234;1,575781222;1,225616589;0,909542311;0,614097645
AUS2.OFF.CO2-INT (kg/sqm);154,123425;144,4039257;131,7290616;119,610686;108,1307195;97,68836068;87,17615382;77,68986728;68,84518037;60,62275017;52,76397669;46,16405483;39,83959159;34,00298444;28,62700621;23,70075243;19,14240317;15,01328735;11,55234684;8,813674665;6,646686056;5,436204787;4,526674545;3,740635685;3,067430967;2,451004088;2,009895726;1,596486708;1,237833333;0,91565651;0,61618593
AUS3.OFF.CO2-INT (kg/sqm);158,312457;148,3287844;135,2267752;122,7099771;110,8617516;100,0902926;89,25999643;79,49263073;70,39347954;61,94178996;53,87253731;47,09859493;40,61486256;34,63737504;29,13755445;24,10347214;19,45113615;15,24213215;11,71794737;8,93180684;6,729419717;5,498536527;4,574015919;3,775884032;3,093072342;2,468811958;2,022237961;1,60444275;1,242527592;0,91800588;0,616988349
AUS5.OFF.CO2-INT (kg/sqm);95,674116;89,64061071;82,92567622;76,36646503;70,02479337;64,17434986;58,10042454;52,53601831;47,24185606;42,2182682;37,29629764;33,12447362;29,02228292;25,15137105;21,5033577;18,08162873;14,83467053;11,82022979;9,241732657;7,165383604;5,492308307;4,566493813;3,86612324;3,248817628;2,709658409;2,202531968;1,837685266;1,485476536;1,172334613;0,882875906;0,604989823
