;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Soya Northern Africa Intensity (tCO2e/t);0,520708468;0,502224832;0,483101709;0,463690673;0,443119355;0,425124186;0,413334886;0,400912088;0,390120408;0,37871622;0,370522293;0,361608757;0,352618091;0,344169253;0,334878852;0,32803263;0,318235231;0,309051461;0,299803134;0,290822907;0,285193651;0,277310039;0,269807819;0,264154922;0,259511198;0,257769138;0,254524313;0,252201912;0,250524753;0,249256111;0,250172568;0,248971786;0,24701898;0,244990709;0,241907862;0,240092437
Soya Oceania Intensity (tCO2e/t);0,571181496;0,530913885;0,514394146;0,49718916;0,479365869;0,464096497;0,442309846;0,431362459;0,421374501;0,41149116;0,401698527;0,406848446;0,398116594;0,388775812;0,378954374;0,37014993;0,457878305;0,44643138;0,433715848;0,422322999;0,411268901;0,408813811;0,397460571;0,38021335;0,364713296;0,362476594;0,335684198;0,334194429;0,333628255;0,333066415;0,334148177;0,330698716;0,332057044;0,333177858;0,334730044;0,335386565
Soya Rest of South America Intensity (tCO2e/t);0,67556474;0,666376393;0,646329988;0,626910606;0,604846421;0,587911017;0,484694728;0,472884534;0,461324384;0,450504724;0,441477662;0,398653086;0,390410368;0,38158932;0,372776246;0,364511798;0,412239755;0,402176007;0,392021638;0,382477383;0,375454738;0,505767043;0,49405599;0,484172387;0,477969418;0,47440409;0,380549129;0,378309761;0,377168216;0,375985469;0,375429044;0,261941806;0,261398343;0,259794325;0,257729223;0,255832097
Soya Rest of South Asia Intensity (tCO2e/t);0,728694418;0,703493782;0,677103506;0,649585493;0,621538669;0,594110477;0,579285991;0,56305704;0,548933414;0,534649656;0,520805512;0,509779647;0,498586049;0,487505387;0,475967297;0,465338591;0,454078505;0,443148719;0,432634848;0,422460896;0,413167131;0,405606095;0,397488348;0,390483869;0,385289082;0,381296526;0,379989821;0,377433378;0,375843272;0,374863886;0,374626905;0,375167637;0,37372514;0,370787076;0,36708018;0,363878932
Soya Rest of Southern Africa Intensity (tCO2e/t);1,035932731;1,807034788;1,757596294;1,707407451;1,659414407;1,607289643;1,544912287;1,495086029;1,445586307;1,393543068;1,342757073;1,052930294;1,012137941;0,973992693;0,938436432;0,905129681;0,99609502;0,961407417;0,927112084;0,895169147;0,866383736;0,783391603;0,759642736;0,737317635;0,721943723;0,708869664;0,551860265;0,546650274;0,543268287;0,541592397;0,542459083;0,233647029;0,2340023;0,234032531;0,233628495;0,23292986
Soya Russia Region Intensity (tCO2e/t);0,384747513;0,374067885;0,363417713;0,352505579;0,340123002;0,329308916;0,322363203;0,314644077;0,307974515;0,301494823;0,295212954;0,289735545;0,284015389;0,278051876;0,272411239;0,267066232;0,262070464;0,257258498;0,252327982;0,247761306;0,24470208;0,240933091;0,236966517;0,234537905;0,232333762;0,232876129;0,232149254;0,232064675;0,232498724;0,23323191;0,235397251;0,236385892;0,236572336;0,236824324;0,236558766;0,236869067
Soya South Africa Intensity (tCO2e/t);0,514030627;0,816028921;0,788012667;0,761775101;0,734953182;0,709019118;0,736329034;0,7149101;0,697706822;0,680470097;0,659421831;0,459633476;0,449200396;0,438680113;0,427838158;0,418061476;0,406905232;0,394652372;0,383799727;0,374934349;0,366864738;0,302671394;0,296002912;0,290727332;0,286489822;0,281330596;0,261388895;0,258889769;0,257638011;0,256338313;0,253887181;0,251673771;0,250553964;0,248728969;0,246111203;0,242145952
Soya Southeast Asia Intensity (tCO2e/t);0,364158737;0,357158632;0,343516741;0,32912667;0,314020511;0,302047281;0,301334325;0,292942895;0,285105152;0,277255143;0,271153988;0,276770894;0,268797868;0,260501505;0,252330656;0,245734256;0,254431432;0,247915291;0,241074084;0,234760343;0,230336698;0,212125824;0,206966678;0,202607881;0,198935269;0,197586032;0,173531292;0,17186948;0,171014158;0,170480223;0,170814941;0,15881006;0,158078961;0,156808563;0,155120593;0,153954546
Soya Turkey Intensity (tCO2e/t);0,625976717;0,605061984;0,584027218;0,563185756;0,540996117;0,521710442;0,508074953;0,494343976;0,482586678;0,470901358;0,461613443;0,45113099;0,44161937;0,431906072;0,422193301;0,414958289;0,40574123;0,396801962;0,388177845;0,37978661;0,373933815;0,366251722;0,360014428;0,353832981;0,35039586;0,348646422;0,346474292;0,345204549;0,344605267;0,344588269;0,345902238;0,345528886;0,345560536;0,34387305;0,341733871;0,340250108
Soya Ukraine Region Intensity (tCO2e/t);0,408416732;0,39445554;0,380283249;0,365501613;0,349826743;0,336790768;0,326878999;0,317072283;0,308096853;0,29957275;0,292102558;0,28509843;0,277602517;0,270181541;0,262449495;0,256373789;0,250227668;0,24483691;0,238502101;0,233249672;0,228437084;0,223746318;0,219363486;0,21610207;0,213175075;0,212160641;0,2108054;0,210083119;0,210300068;0,210429094;0,211526873;0,211482343;0,211409404;0,210661799;0,209723842;0,208490382
Soya USA Intensity (tCO2e/t);0,541134795;0,532161041;0,51573797;0,498803716;0,481038781;0,464668218;0,446743212;0,435445997;0,425701574;0,416186277;0,406932174;0,406080793;0,397991619;0,390021788;0,381708285;0,373800453;0,360561903;0,354483546;0,34827955;0,342802475;0,336713266;0,347508879;0,34286226;0,339085791;0,336793396;0,334367978;0,318524895;0,317868933;0,318101338;0,318345561;0,318313332;0,325706857;0,325629825;0,325232593;0,323806538;0,321968464
Soya Western Africa Intensity (tCO2e/t);0,402756152;0,647160715;0,624854364;0,602997558;0,580405534;0,561539802;0,575260384;0,552963768;0,53721576;0,518561334;0,502775058;0,435970879;0,422937984;0,410056448;0,397492753;0,387199806;0,347337797;0,340671115;0,33671388;0,329435092;0,32310618;0,160186547;0,156784595;0,154637591;0,152351667;0,151469177;0,140268589;0,139614528;0,140099186;0,140537102;0,141034506;0,146228692;0,146525822;0,146475058;0,145652306;0,144695035
Soya Western Europe Intensity (tCO2e/t);0,488428024;0,470753757;0,452662892;0,434207679;0,414693055;0,395581891;0,383857025;0,371916034;0,361977344;0,351394268;0,340702733;0,33221666;0,324309528;0,315672219;0,30675775;0,297960301;0,290519593;0,283620757;0,277028202;0,270219892;0,263771267;0,258174812;0,252840057;0,248490723;0,245830062;0,243102708;0,241315962;0,240671687;0,240749374;0,241258612;0,242247395;0,24351889;0,243604103;0,242772737;0,241291143;0,23928407
Soya World Intensity (tCO2e/t);0,587388078;0,576240912;0,557785169;0,538876693;0,519042736;0,500737594;0,472949053;0,460602367;0,44967135;0,438588355;0,427719379;0,386401202;0,377526236;0,368389271;0,359338399;0,350504334;0,373075264;0,363841493;0,354929168;0,346320563;0,338696467;0,351723608;0,344404164;0,337779783;0,332935707;0,330107967;0,291821199;0,290211278;0,289532522;0,28912952;0,289077109;0,251696261;0,250973389;0,249501132;0,247483981;0,245349148
Timber & Wood Fiber Brazil Intensity (tCO2e/m3);0,0160376;0,014358341;0,014029739;0,013698313;0,013358909;0,013029574;0,012129639;0,011908731;0,011704527;0,011493568;0,011268909;0,009100263;0,008926085;0,008748922;0,008577205;0,008400281;0,010940923;0,010662306;0,010408128;0,010164012;0,009940894;0,011626363;0,011398181;0,011172288;0,011002374;0,010885275;0,009053223;0,008989704;0,008941316;0,008906941;0,008871481;0,006560252;0,006495191;0,006417369;0,006339477;0,006263859
Timber & Wood Fiber Canada Intensity (tCO2e/m3);0,0247;0,023928385;0,023178056;0,022368345;0,021554528;0,020794261;0,020199888;0,019609787;0,019072019;0,018540279;0,018000628;0,017573208;0,017134063;0,016701413;0,016265654;0,015832986;0,015507899;0,015168435;0,014839381;0,014516298;0,014224201;0,013927495;0,013664961;0,013435472;0,013255725;0,013117032;0,012981447;0,01287424;0,01280067;0,012732746;0,012692579;0,012612934;0,012538113;0,012429223;0,012299105;0,012164207
Timber & Wood Fiber Central America Intensity (tCO2e/m3);0,010189374;0,00891864;0,008679013;0,008467825;0,008252496;0,008023717;0,007727426;0,007554891;0,007395057;0,007235063;0,007060391;0,006423882;0,006336419;0,006245485;0,006151614;0,006035438;0,006063462;0,005926633;0,00579942;0,0056728;0,005569144;0,00562195;0,005527717;0,005444874;0,005368573;0,005313668;0,005031031;0,004985513;0,004940449;0,004903533;0,004871683;0,00468233;0,004632591;0,004574257;0,004516881;0,004454941
Timber & Wood Fiber Central Asia Intensity (tCO2e/m3);0,01796;0,017996693;0,01780246;0,01759698;0,017385188;0,017332001;0,017259531;0,017136773;0,017022687;0,016911811;0,016839305;0,016785921;0,016707691;0,016628325;0,0165532;0,016490838;0,016393688;0,016300069;0,016207265;0,016107842;0,016032587;0,015957683;0,015878375;0,015817273;0,015763935;0,01574999;0,015728748;0,015689986;0,015679146;0,015668359;0,015677742;0,015673687;0,015654107;0,015626628;0,015586622;0,01557622
Timber & Wood Fiber Central Europe Intensity (tCO2e/m3);0,010892899;0,010552457;0,010422165;0,010120301;0,009836741;0,009718302;0,009454526;0,00950001;0,009279601;0,009142643;0,009084059;0,008936437;0,00889397;0,008955293;0,008721018;0,008732598;0,008553101;0,008482961;0,008254668;0,008188405;0,008004799;0,007936523;0,007809953;0,007691863;0,007620192;0,007509628;0,007446554;0,00742525;0,007271174;0,007363698;0,007313981;0,007120546;0,007110542;0,007183597;0,006856185;0,007046523
Timber & Wood Fiber China Region Intensity (tCO2e/m3);0,01796;0,01732094;0,016737891;0,016150251;0,015546311;0,014961473;0,014576279;0,014198033;0,013842662;0,013503818;0,013169904;0,01287864;0,012594899;0,012303052;0,012023387;0,011736987;0,011517282;0,011303939;0,01110349;0,010897744;0,01072157;0,010544021;0,010372013;0,010221253;0,010100844;0,009992782;0,009871868;0,009765723;0,00969003;0,009616518;0,009542421;0,009403039;0,009249472;0,009090821;0,008925381;0,008747391
Timber & Wood Fiber Eastern Africa Intensity (tCO2e/m3);0,0083;0,00885557;0,008580043;0,00831682;0,008047214;0,007812664;0,0090109;0,008741021;0,008484795;0,00826564;0,00805482;0,009255326;0,008936644;0,008720366;0,008475776;0,008281336;0,007853056;0,007678793;0,007506613;0,00734992;0,007211991;0,006320791;0,006201265;0,006102462;0,006011188;0,005932144;0,004838833;0,004784764;0,004737505;0,004697655;0,004654697;0,004605387;0,00455246;0,004496546;0,004435766;0,004361387
Timber & Wood Fiber India Intensity (tCO2e/m3);0,018273081;0,017729304;0,017174894;0,016614061;0,016044932;0,015483642;0,015126502;0,014773257;0,014449301;0,014125739;0,013802823;0,013562461;0,013292933;0,013031246;0,012769316;0,012521385;0,012289887;0,012031127;0,011775409;0,011535567;0,011302854;0,011072538;0,010860044;0,010676911;0,010524497;0,010382837;0,010218834;0,010100035;0,010009217;0,009925212;0,009838115;0,009755886;0,009648956;0,009531032;0,00939716;0,009251811
Timber & Wood Fiber Indonesia Region Intensity (tCO2e/m3);0,0191;0,018420666;0,017914548;0,017405008;0,016876129;0,016348198;0,015408185;0,015050766;0,014707092;0,014381847;0,014014061;0,012013648;0,01177347;0,011526616;0,011282955;0,011003603;0,010292022;0,01006312;0,009849251;0,00963314;0,009421903;0,00920715;0,009032647;0,008889491;0,008766811;0,008643229;0,008513859;0,008393583;0,008302854;0,008215177;0,008120458;0,007997104;0,007886051;0,007759041;0,007617295;0,00746475
Timber & Wood Fiber Japan Intensity (tCO2e/m3);0,010881817;0,010684284;0,01036059;0,010034969;0,009690926;0,009367048;0,008996655;0,008789787;0,008602875;0,008415377;0,008231892;0,008093491;0,007938761;0,007783665;0,007623565;0,007481264;0,007453039;0,007326319;0,0072025;0,007083886;0,006973219;0,006810885;0,006714957;0,006626845;0,006551085;0,006506396;0,006475458;0,006436912;0,006409719;0,006388169;0,006373997;0,006296153;0,006265103;0,006223246;0,006168502;0,006110713
Timber & Wood Fiber Korea Intensity (tCO2e/m3);0,01796;0,017438896;0,016934751;0,016406682;0,015872969;0,015350573;0,014979732;0,014615955;0,014287977;0,013952163;0,013638486;0,01336256;0,013082268;0,012802838;0,012522801;0,012266466;0,012061867;0,011840549;0,0116225;0,011420972;0,011221634;0,011036707;0,01087551;0,01071961;0,010592137;0,010488833;0,010356844;0,01026657;0,010181224;0,010116981;0,010046155;0,009921529;0,009796519;0,00965802;0,0095058;0,009328356
Timber & Wood Fiber Mexico Intensity (tCO2e/m3);0,0115465;0,010466865;0,010190828;0,009904209;0,009607028;0,009337269;0,00888019;0,008652466;0,008456729;0,008261689;0,008085606;0,008279956;0,00812975;0,007984586;0,007833949;0,00770329;0,00756414;0,007410643;0,007259215;0,007109646;0,006983025;0,007155152;0,007031738;0,006920714;0,006812905;0,006745129;0,006554986;0,00647608;0,006408884;0,006352967;0,006311403;0,005899706;0,00585929;0,005795039;0,005726561;0,005671274
Timber & Wood Fiber Middle East Intensity (tCO2e/m3);0,011196716;0,010864907;0,01053927;0,010210711;0,009869064;0,009560839;0,009332158;0,009123154;0,00893675;0,008745117;0,008580054;0,008410057;0,008257395;0,008100707;0,007947408;0,007813537;0,007709283;0,007569998;0,007433106;0,007301559;0,007197689;0,007094467;0,006979847;0,006884134;0,006807456;0,00677062;0,006679456;0,00663305;0,006600074;0,006572757;0,00657086;0,006503855;0,006469835;0,006425279;0,00636977;0,00631983
Timber & Wood Fiber Northern Africa Intensity (tCO2e/m3);0,010590825;0,010285073;0,009961823;0,009637785;0,009301655;0,008992581;0,008775209;0,008559875;0,008369055;0,008176721;0,008009923;0,007852887;0,007690612;0,007534741;0,00737021;0,007230282;0,007078413;0,006920902;0,006764092;0,006612447;0,00649079;0,006381006;0,006252076;0,006141594;0,006052935;0,005994414;0,005904584;0,005846099;0,005795355;0,005748898;0,005728095;0,005659425;0,005599912;0,005528942;0,005453122;0,005375273
Timber & Wood Fiber Oceania Intensity (tCO2e/m3);0,013252;0,012625052;0,0122935;0,011957895;0,011591184;0,011299745;0,010939797;0,010706226;0,01051123;0,010295191;0,010112863;0,010098636;0,009913317;0,009729537;0,009543628;0,009386133;0,010476222;0,010262024;0,01004545;0,00982957;0,009643076;0,00955236;0,009360543;0,009082036;0,008822565;0,008752176;0,008343462;0,008276321;0,008217485;0,008163213;0,008132935;0,008030267;0,007987848;0,007954737;0,007911292;0,00786643
Timber & Wood Fiber Rest of South America Intensity (tCO2e/m3);0,015170748;0,014956372;0,014584624;0,014215128;0,013809564;0,013453536;0,012016999;0,01179282;0,011567542;0,011344957;0,01114929;0,010502353;0,010318413;0,010135138;0,009954558;0,009766161;0,010379659;0,010181662;0,00999351;0,00980306;0,009663128;0,011465552;0,011255024;0,011080881;0,010952151;0,010868294;0,009485815;0,009414216;0,009356247;0,009297953;0,009253967;0,007545685;0,00748859;0,007409153;0,007324965;0,00723221
Timber & Wood Fiber Rest of South Asia Intensity (tCO2e/m3);0,0169;0,016361748;0,015851121;0,015351941;0,014827832;0,014312951;0,013979327;0,013655186;0,013348599;0,013056484;0,012748352;0,012497505;0,012246499;0,012004649;0,011761446;0,011526984;0,011308893;0,011090699;0,010880062;0,010677398;0,010466708;0,010290426;0,010110147;0,009951759;0,009819289;0,009695589;0,009591;0,009492051;0,009412439;0,009333204;0,009253846;0,009172325;0,00907125;0,008953642;0,008828245;0,008701636
Timber & Wood Fiber Rest of Southern Africa Intensity (tCO2e/m3);0,007032602;0,009651807;0,00939122;0,009128646;0,008865681;0,008604193;0,008315296;0,008076624;0,007839196;0,007597256;0,00736279;0,006295757;0,006100472;0,005914675;0,005731837;0,005566209;0,005835014;0,005664487;0,005496901;0,005336995;0,005197055;0,004866783;0,004741385;0,004627555;0,004532224;0,004452935;0,00387685;0,003823859;0,003777716;0,003736118;0,00371138;0,002613877;0,002574824;0,002535811;0,002492289;0,002453786
Timber & Wood Fiber Russia Region Intensity (tCO2e/m3);0,0247;0,024143719;0,0235955;0,02302353;0,022408445;0,021831472;0,021422767;0,020986151;0,020597423;0,020213835;0,01985175;0,019538333;0,01922806;0,018905157;0,018592488;0,018295958;0,018022991;0,017752037;0,017474673;0,017214025;0,017013614;0,016779634;0,016550142;0,016384802;0,016220036;0,016148187;0,016032795;0,01594445;0,015873065;0,015816015;0,015813042;0,015752271;0,015667145;0,015577307;0,015456653;0,015373856
Timber & Wood Fiber South Africa Intensity (tCO2e/m3);0,014392;0,017992813;0,017397227;0,016802791;0,016212114;0,01568515;0,015863344;0,015441446;0,015083843;0,014737305;0,014343003;0,011702436;0,01148465;0,01124758;0,01099934;0,010675709;0,010395792;0,010134559;0,009888383;0,009666633;0,009479984;0,008612351;0,008440557;0,008293646;0,008169138;0,008043319;0,007729873;0,007634356;0,007563503;0,00748849;0,007405969;0,007313795;0,007238072;0,007145325;0,007050937;0,006930489
Timber & Wood Fiber Southeast Asia Intensity (tCO2e/m3);0,0169;0,016723209;0,016213067;0,015686451;0,015148163;0,014665216;0,014735789;0,014403694;0,01409274;0,013776012;0,013486319;0,013862125;0,013522744;0,013176486;0,012839827;0,012530706;0,013092205;0,012847449;0,012606148;0,012375548;0,012174808;0,011336468;0,01113723;0,010954401;0,010791241;0,010666786;0,00943689;0,009317188;0,009209536;0,009115055;0,009033861;0,008334468;0,008195468;0,008044313;0,007888315;0,007731984
Timber & Wood Fiber Turkey Intensity (tCO2e/m3);0,011196716;0,010854001;0,010505341;0,010162919;0,009793003;0,009445225;0,009211559;0,008976043;0,008763746;0,008546673;0,008353199;0,008162923;0,007993645;0,007808473;0,007631165;0,007469355;0,007303172;0,007144244;0,006985377;0,006833028;0,006701772;0,006562362;0,00643846;0,006323128;0,006240843;0,006181483;0,00611605;0,006067737;0,006023568;0,005996152;0,005980378;0,005939173;0,005899732;0,005838913;0,005776172;0,005712759
Timber & Wood Fiber Ukraine Region Intensity (tCO2e/m3);0,010892899;0,010596058;0,010309008;0,010006179;0,009687125;0,009375557;0,00915644;0,008929866;0,008726332;0,008529278;0,008331286;0,008175673;0,008017778;0,007855313;0,007692924;0,007534998;0,007402201;0,007274189;0,007136424;0,007012883;0,006892938;0,006782274;0,006674372;0,006585028;0,006507522;0,006452133;0,006395433;0,00634625;0,006311635;0,006277366;0,006254214;0,006212939;0,006170299;0,006118064;0,006061466;0,00599376
Timber & Wood Fiber USA Intensity (tCO2e/m3);0,019943349;0,019530737;0,018971393;0,018404913;0,017825035;0,017301121;0,016743433;0,016333409;0,015931783;0,015555748;0,015195953;0,014990498;0,014655625;0,014320928;0,013990501;0,013673924;0,013301971;0,013058661;0,012821451;0,012584419;0,012366196;0,012433373;0,012220682;0,012049914;0,011902013;0,011781929;0,011397893;0,011298434;0,011213237;0,011140478;0,011081498;0,011129871;0,011044926;0,010945207;0,010826824;0,010712244
Timber & Wood Fiber Western Africa Intensity (tCO2e/m3);0,0083;0,011438831;0,011050607;0,010683364;0,010308542;0,010012002;0,010128683;0,009798836;0,009518973;0,009241149;0,008979563;0,008055902;0,007834695;0,007623454;0,007420261;0,007235618;0,006629489;0,006478952;0,006392868;0,006258116;0,006102456;0,004005453;0,003932334;0,003871285;0,003814379;0,003745416;0,003568937;0,003531176;0,003502428;0,003473638;0,003424221;0,00344778;0,003412262;0,00336922;0,003323656;0,003254489
Timber & Wood Fiber Western Europe Intensity (tCO2e/m3);0,010881817;0,010545667;0,010240905;0,009938718;0,009613919;0,009298302;0,009088356;0,008888738;0,008714384;0,008527487;0,008345772;0,008197685;0,008051555;0,007895699;0,007742788;0,007615427;0,007467544;0,007314516;0,007240459;0,00711039;0,00700173;0,006890439;0,006789822;0,006715033;0,006631267;0,006581062;0,006515329;0,006479411;0,006450787;0,006422085;0,006408362;0,006370619;0,006338984;0,006288809;0,006212006;0,006159467
Timber & Wood Fiber World Intensity (tCO2e/m3);0,017236045;0,0168843;0,016399235;0,015911432;0,015402237;0,01491924;0,014471914;0,014135698;0,013826493;0,01352113;0,013221483;0,012692098;0,012436874;0,012181494;0,011928736;0,011685439;0,011738683;0,011514245;0,011306123;0,011096405;0,010906372;0,010846311;0,010664602;0,010503422;0,010372649;0,010271203;0,00982324;0,009731578;0,009661712;0,009596837;0,009540907;0,009105296;0,009005273;0,008891824;0,008766724;0,008639913
Wheat Brazil Intensity (tCO2e/t);1,063743916;0,872222811;0,845815352;0,82095992;0,795879522;0,772479589;0,675668358;0,659287619;0,644021714;0,627719065;0,611270901;0,367950629;0,357013444;0,345539459;0,335037644;0,324242663;0,616792356;0,592547246;0,56952785;0,548341787;0,529781874;0,719510859;0,69767215;0,678894354;0,66252713;0,653604076;0,459335423;0,456648008;0,454513505;0,454021459;0,454737611;0,213164446;0,211627934;0,209163777;0,206587272;0,204823479
Wheat Canada Intensity (tCO2e/t);0,52855787;0,51052887;0,492067266;0,472853872;0,453255329;0,434638361;0,422682847;0,410833123;0,400519982;0,38961961;0,378171464;0,369592954;0,361297217;0,352649794;0,344325038;0,334796365;0,32788535;0,321257108;0,314572674;0,308154417;0,302416943;0,296668242;0,291730587;0,287663418;0,284826344;0,283256363;0,281859284;0,281204337;0,281166122;0,281511443;0,282429243;0,282543603;0,282602188;0,281879461;0,280490425;0,27911333
Wheat Central America Intensity (tCO2e/t);1,06107364;0,785749444;0,755730842;0,737844444;0,717457735;0,69722335;0,648231152;0,626297907;0,608437154;0,589108667;0,57019556;0,439329168;0,436036312;0,430992425;0,425687638;0,418252183;0,437485065;0,42060591;0,404694589;0,389759815;0,382930261;0,405220745;0,394949678;0,387029322;0,379038859;0,378549474;0,326783055;0,32353091;0,320231244;0,318209494;0,320438081;0,288163832;0,285578778;0,282608541;0,279324131;0,279325338
Wheat Central Asia Intensity (tCO2e/t);0,470734526;0,458601532;0,446165022;0,43311616;0,41923754;0,409228422;0,401587474;0,393221471;0,386456817;0,37975741;0,373924186;0,368323317;0,363262938;0,357605162;0,351968362;0,346653931;0,341421474;0,336105333;0,330993185;0,325318214;0,321524992;0,316858147;0,312937397;0,310314876;0,308950754;0,308434026;0,308460619;0,308549673;0,309959354;0,31181752;0,313877329;0,315126072;0,316762751;0,317495248;0,317220334;0,317250943
Wheat Central Europe Intensity (tCO2e/t);0,582800677;0,5691246;0,554822257;0,540259475;0,523828412;0,507422625;0,49986521;0,493034056;0,487328534;0,48172371;0,475235871;0,472126776;0,469444834;0,466438888;0,463833496;0,460731344;0,450412377;0,440023468;0,430257807;0,420700573;0,411194369;0,402336626;0,395248194;0,38897968;0,384735081;0,380758785;0,378138457;0,377347924;0,376796721;0,376786031;0,376417217;0,376504478;0,376420651;0,374870558;0,37272661;0,368834565
Wheat China Region Intensity (tCO2e/t);0,679930895;0,648449507;0,618919115;0,589220671;0,558247545;0,529658987;0,511195824;0,492793615;0,476696379;0,460104488;0,444973428;0,431760711;0,418196188;0,404600359;0,391376649;0,379183013;0,368093399;0,357936157;0,347726056;0,338109462;0,329681609;0,32131274;0,31342284;0,306700934;0,302029746;0,298556158;0,295246245;0,292493839;0,291218395;0,290023849;0,289900951;0,286521876;0,282821025;0,278428605;0,273166899;0,268155473
Wheat Eastern Africa Intensity (tCO2e/t);0,313722682;0,352698008;0,339841794;0,326612901;0,31335591;0,303074598;0,380477376;0,366239022;0,353575764;0,341519617;0,331052918;0,408576994;0,393970138;0,378587708;0,36532189;0,356003248;0,331268516;0,322965982;0,314938867;0,30671792;0,299317928;0,246697817;0,241186034;0,236609501;0,232764268;0,229107981;0,163899981;0,162952561;0,162494648;0,162585984;0,160997131;0,161566079;0,161419263;0,160277166;0,15881364;0,155630636
Wheat India Intensity (tCO2e/t);0,652010826;0,628803589;0,605733327;0,581665811;0,556675533;0,533324742;0,519197207;0,505029739;0,492721588;0,480588621;0,468780926;0,459411587;0,449617147;0,439490981;0,429369495;0,420238079;0,410329574;0,398788454;0,387599176;0,376881174;0,367965576;0,357448323;0,34898555;0,341214106;0,335698964;0,331583097;0,326516226;0,323099953;0,321011358;0,319079415;0,317969295;0,316434697;0,313911507;0,311189386;0,307348584;0,303562713
Wheat Indonesia Region Intensity (tCO2e/t);0,20801859;0,195692954;0,183477255;0,170689514;0,157117002;0,144332027;0,136353863;0,128057411;0,120668806;0,113288958;0,10619951;0,100014682;0,09405572;0,087870891;0,08171833;0,075888434;0,070744897;0,065859493;0,060941823;0,056282286;0,051848615;0,047737611;0,044239674;0,041455983;0,039571379;0,038336488;0,037512305;0,037255693;0,037472087;0,037975216;0,03857881;0,03889129;0,039150944;0,038801197;0,038035647;0,036915164
Wheat Japan Intensity (tCO2e/t);0,529339544;0,51960195;0,499105014;0,478451143;0,456795091;0,437515299;0,410853648;0,398169359;0,386563582;0,375232377;0,365505827;0,356682924;0,347278477;0,338034373;0,328335861;0,321061033;0,320807987;0,314048144;0,306790907;0,299794685;0,294443057;0,281039337;0,275648927;0,271568453;0,268139164;0,267520239;0,270364918;0,269808641;0,270332055;0,270909787;0,272841417;0,268600257;0,268759666;0,268393775;0,266980579;0,266282075
Wheat Korea Intensity (tCO2e/t);0,423757796;0,407180335;0,390390145;0,372734746;0,354770971;0,337635043;0,326211261;0,31519496;0,305090883;0,295125346;0,285457539;0,277085625;0,268580748;0,260139922;0,251711102;0,243899727;0,236891474;0,230178;0,223835363;0,217444555;0,211259651;0,205522519;0,200797176;0,196577291;0,193751303;0,190842411;0,18921029;0,187958938;0,187488417;0,187409474;0,186597498;0,185239139;0,183857271;0,182176265;0,179234073;0,175876674
Wheat Mexico Intensity (tCO2e/t);0,630964442;0,546525676;0,529096103;0,51072803;0,491614808;0,475052286;0,442562204;0,42818491;0,416041832;0,404112531;0,394266924;0,414558069;0,406088718;0,397328968;0,388173259;0,381845766;0,373803488;0,363713994;0,35414655;0,343964846;0,338393901;0,354506135;0,346277989;0,340010293;0,333531901;0,332570794;0,320375838;0,316431804;0,31382801;0,311829928;0,31243696;0,282029595;0,281378869;0,279589745;0,277173684;0,276674095
Wheat Middle East Intensity (tCO2e/t);0,562169258;0,544883852;0,527706927;0,508759568;0,489723694;0,473993426;0,463461018;0,451892844;0,441914054;0,431983185;0,425185669;0,417503063;0,409749456;0,401705147;0,393624017;0,388296888;0,380749895;0,372408585;0,364430732;0,357311171;0,353130959;0,346395478;0,34035766;0,335884547;0,332794487;0,333024098;0,331570803;0,330695231;0,330956804;0,331637142;0,334528869;0,334434634;0,334792615;0,33477933;0,333358998;0,333386922
Wheat Northern Africa Intensity (tCO2e/t);0,49389378;0,476383293;0,458240034;0,439784788;0,420252796;0,403563904;0,392504204;0,380439443;0,370297168;0,359939692;0,35225494;0,343908189;0,335489809;0,3275167;0,318808865;0,312773978;0,303623903;0,29505905;0,286796285;0,278392581;0,272815977;0,265417828;0,258792452;0,253203675;0,249309631;0,247379668;0,244529875;0,242821522;0,241359764;0,240253018;0,240865379;0,239860984;0,238503378;0,236306558;0,233833942;0,230239598
Wheat Oceania Intensity (tCO2e/t);0,544581924;0,500999295;0,485000686;0,46895948;0,451447354;0,437817411;0,415180543;0,40453665;0,395740505;0,386727251;0,377274459;0,385286817;0,377116583;0,367924145;0,358453291;0,350042398;0,457728627;0,445153154;0,431868025;0,418930181;0,40759488;0,405694101;0,393549535;0,373421358;0,355353701;0,353286665;0,321187743;0,319361806;0,31886272;0,318561865;0,319503339;0,315254133;0,31701891;0,319387347;0,320481962;0,322005074
Wheat Rest of South America Intensity (tCO2e/t);0,603809234;0,59799365;0,578978044;0,5605622;0,540019648;0,520960377;0,414780918;0,403960606;0,393076179;0,382480539;0,372325192;0,328557366;0,320759581;0,312504029;0,304207451;0,294670368;0,34587103;0,33608499;0,326175625;0,316405697;0,309773053;0,44895356;0,437184964;0,427176368;0,420814722;0,416579282;0,317518771;0,315048213;0,313647987;0,312454749;0,31135831;0,190730318;0,190123929;0,188680882;0,186569732;0,184372335
