";2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050"
"USA-SA.HOT.GHG-INT (kg/sqm);65,94451956;61,90244;57,33754606;53,72238147;49,36721324;45,98997041;41,58667208;38,2380664;34,83736073;31,70064382;28,41415273;25,73102294;22,82283496;20,24245996;16,85750517;14,51235465;12,24969818;10,11595422;8,266620559;6,759749057;5,530699987;4,847792921;4,326162927;3,860390591;3,44823499;3,055137897;2,768449903;2,487948462;2,234982041;1,99789238;1,767321818"
"USA-SD.HOT.GHG-INT (kg/sqm);58,28253752;54,7505786;50,56360385;47,33058321;43,36181814;40,36488133;36,38695069;33,44153554;30,44118674;27,70003891;24,81912553;22,4854398;19,93580111;17,70557492;14,66174316;12,64688629;10,70791714;8,883693772;7,305291436;6,020737122;4,974212576;4,391215537;3,945636369;3,54819928;3,19682578;2,862300707;2,617863574;2,379178168;2,164093015;1,962766621;1,767321818"
"USA-DAL.HOT.GHG-INT (kg/sqm);61,0164245;57,30478934;52,83408488;49,34086073;45,13355002;41,92088834;37,73502185;34,60618316;31,44011694;28,54996814;25,53256877;23,08617887;20,43362058;18,11253593;14,98898841;12,90485372;10,90561423;9,030248708;7,411405049;6,096513518;5,027368258;4,431286437;3,976071357;3,570848084;3,213271585;2,873671504;2,625658526;2,384080137;2,166810934;1,963876314;1,767321818"
"USA-SJ.HOT.GHG-INT (kg/sqm);59,42830099;55,82104028;51,51515794;48,17308903;44,10435201;41,01700701;36,95193209;33,92964541;30,85984537;28,05625184;25,11813746;22,73721756;20,14444514;17,87613985;14,79889872;12,75500687;10,79077763;8,94511969;7,349767524;6,052498108;4,996492537;4,408011306;3,958393447;3,557692898;3,203719466;2,867067192;2,621131229;2,38123317;2,165232487;1,963231892;1,767321818"
"USA-AUS.HOT.GHG-INT (kg/sqm);62,98766252;59,14647407;54,47117691;50,79032549;46,41100563;43,04279121;38,70699019;35,44589269;32,16033588;29,16275096;26,04694062;23,5192877;20,79252251;18,40592829;15,2249062;13,09082364;11,04813159;9,135895627;7,487896979;6,151135297;5,065683231;4,46016869;3,99800723;3,587171224;3,225123436;2,88186542;2,631275094;2,387611771;2,168768744;1,964675477;1,767321818"
"USA-JAC.HOT.GHG-INT (kg/sqm);79,12158393;74,22004966;67,86994687;62,65319367;56,86584522;52,22433169;46,66126004;42,3175934;38,05400274;34,17707428;30,25581889;27,06307808;23,729002;20,80629876;17,15494644;14,61214974;12,21391807;10,00002272;8,113507218;6,597838853;5,379001895;4,696326618;4,177344646;3,72060187;3,321987533;2,948820637;2,677157456;2,416452528;2,184749832;1,971194636;1,767321818"
"USA-WDC.HOT.GHG-INT (kg/sqm);98,21809515;92,06151525;83,72868365;76,69367678;69,23948882;63,09065864;56,07481288;50,44968755;45,02841221;40,1106504;35,23607158;31,25614736;27,20330802;23,6461414;19,43820374;16,41176911;13,59285551;11,0220628;8,85337903;7,126079651;5,749475549;4,975529579;4,389338942;3,878302929;3,43644778;3,027921141;2,731345507;2,450500988;2,203606738;1,978881168;1,767321818"
"USA-SF.HOT.GHG-INT (kg/sqm);64,56705017;60,62217594;55,77567919;51,93844465;47,41638795;43,91963089;39,46095511;36,09195624;32,70954411;29,62549562;26,43123902;23,83906244;21,0540641;18,61664816;15,3916293;13,21990178;11,14509395;9,206214992;7,537605132;6,185715014;5,089275151;4,477305785;4,010434076;3,595912214;3,231038772;2,88562336;2,633530069;2,388784104;2,169233973;1,964757455;1,767321818"
"USA-BOS.HOT.GHG-INT (kg/sqm);105,1199814;98,50980217;89,46031102;81,76809938;73,71144014;67,01780184;59,47687026;53,38858275;47,54888642;42,25494213;37,03581516;32,77139083;28,45878506;24,67232337;20,26324057;17,06202816;14,09109305;11,39133357;9,120690475;7,316922574;5,883314929;5,076390739;4,465916401;3,935264241;3,477787085;3,05648696;2,750911997;2,462793372;2,210413067;1,981654712;1,767321818"
"USA-NY.DWW.GHG-INT (kg/sqm);23,20150726;21,96429551;20,15617696;19,20828236;17,43943363;16,52181478;14,71927421;13,77421792;12,68618058;11,76806868;10,68292366;9,87441886;8,832369375;8,030920807;6,339374003;5,59823549;4,873158246;4,180447755;3,572996989;3,072339487;2,659097131;2,425912126;2,245146654;2,081726567;1,935247481;1,794099544;1,688771686;1,584852219;1,489883735;1,399913299;1,31172185"
"USA-LA.DWW.GHG-INT (kg/sqm);21,66230994;20,53072398;18,59825413;17,56053091;15,73388649;14,78501805;12,99238562;12,07511079;11,03674297;10,18752693;9,194926667;8,472737974;7,536365595;6,851098676;5,284576887;4,675130753;4,089364342;3,538598;3,061211988;2,67111169;2,351713437;2,168951471;2,027003682;1,899636261;1,786196881;1,678101224;1,596729938;1,517389541;1,445274751;1,377490531;1,31172185"
"USA-CHI.DWW.GHG-INT (kg/sqm);34,54664031;32,56655445;29,40613687;27,23297613;24,3559609;22,44912668;19,71772755;17,96503107;16,16244003;14,61677249;12,97490092;11,71276753;10,27300207;9,134534985;7,161514955;6,18994013;5,27961709;4,444325505;3,735096258;3,166084328;2,70889614;2,447914761;2,247716697;2,071479088;1,91744646;1,77382459;1,667164768;1,565366915;1,474645627;1,391100647;1,31172185"
"USA-HOU.DWW.GHG-INT (kg/sqm);25,52888343;24,13895849;22,07362833;20,89118502;18,9086646;17,79897455;15,81350578;14,70813592;13,47661557;12,43083115;11,23036083;10,32717135;9,200138665;8,324928623;6,569940052;5,77493758;5,004364473;4,274357745;3,638397479;3,117069919;2,689044357;2,447095178;2,259968533;2,091666882;1,94153698;1,797734218;1,690572618;1,585456277;1,489821284;1,399655606;1,31172185"
"USA-PHO.DWW.GHG-INT (kg/sqm);27,63657112;26,1123182;23,56155461;21,95665765;19,60989827;18,19054435;15,94417011;14,6265264;13,22628822;12,05155721;10,76060359;9,791987455;8,630417992;7,746205427;6,004995672;5,243594795;4,525480067;3,86226557;3,295851179;2,838886791;2,469562358;2,257944482;2,094736325;1,950161172;1,822986658;1,703616879;1,61429779;1,52849569;1,45147648;1,380048259;1,31172185"
"USA-PHI.DWW.GHG-INT (kg/sqm);34,32901638;32,36176409;29,31736681;27,24264329;24,44779571;22,60835624;19,9287533;18,21548461;16,44043462;14,91155884;13,27538762;12,01470643;10,56743493;9,414813578;7,421780571;6,42523632;5,485053341;4,616618895;3,875320532;3,277980031;2,79591692;2,521816459;2,311403021;2,125369669;1,962113045;1,808964387;1,695372313;1,586256676;1,488597356;1,398181408;1,31172185"
"USA-SA.DWW.GHG-INT (kg/sqm);23,61021175;22,34865589;20,33805568;19,21811024;17,30536674;16,26946052;14,37545709;13,36044831;12,22305437;11,27422017;10,1775181;9,365046033;8,334504295;7,556111036;5,897802511;5,198530308;4,523815669;3,887211662;3,334168391;2,881643003;2,510717529;2,299835373;2,136443612;1,989702639;1,858943973;1,734049984;1,640550992;1,549129819;1,466018374;1,387797644;1,31172185"
"USA-SD.DWW.GHG-INT (kg/sqm);21,372913;20,26031303;18,36002318;17,35162881;15,55168661;14,62680715;12,85699522;11,95970691;10,93921072;10,10588048;9,127609415;8,417178399;7,491340117;6,815199933;5,25651119;4,65369845;4,073516101;3,527308847;3,0533934;2,665798463;2,348182151;2,166480093;2,025300115;1,89851772;1,785511799;1,677725308;1,596566814;1,517359319;1,445312404;1,377537697;1,31172185"
"USA-DAL.DWW.GHG-INT (kg/sqm);22,171208;21,00614335;19,02295431;17,93853883;16,06890742;15,08100936;13,25046126;12,29959996;11,23070659;10,35386542;9,335743218;8,592406621;7,636524233;6,933864849;5,351913242;4,728887727;4,131125026;3,570004223;3,084298837;2,687861921;2,363654668;2,178139449;2,034151675;1,9051013;1,790289316;1,681026248;1,598827478;1,518779281;1,446098437;1,377857882;1,31172185"
"USA-SJ.DWW.GHG-INT (kg/sqm);21,70747593;20,57288818;18,63785568;17,59760122;15,76845258;14,8171623;13,02189608;12,10215554;11,06137626;10,20981073;9,214838174;8,490616521;7,552186825;6,864932495;5,29649432;4,685210423;4,097660151;3,54520262;3,066345994;2,675045365;2,354666771;2,171366608;2,029009875;1,901276961;1,78751411;1,679108776;1,597514295;1,517954453;1,445641849;1,377671896;1,31172185"
"USA-AUS.DWW.GHG-INT (kg/sqm);22,7468095;21,54391581;19,50095259;18,3617224;16,44184192;15,40850467;13,5341632;12,54467352;11,44088381;10,53266955;9,485813174;8,718750435;7,7412052;7,019424601;5,420699761;4,783100273;4,172661706;3,600787925;3,106581789;2,703769685;2,374810299;2,186545744;2,04053352;1,909847918;1,793733762;1,683406097;1,600457299;1,519802976;1,446665097;1,378088697;1,31172185"
"USA-JAC.DWW.GHG-INT (kg/sqm);27,45791455;25,94540308;23,4131933;21,82531066;19,49414836;18,08889847;15,85611729;14,5504634;13,16105658;11,99606327;10,71402818;9,752776144;8,597930287;7,719652391;5,983648482;5,226770797;4,51259008;3,852712737;3,288936466;2,833950509;2,466100782;2,255336106;2,09275619;1,948688476;1,821918033;1,702878586;1,613792218;1,528178171;1,451300744;1,379976691;1,31172185"
"USA-WDC.DWW.GHG-INT (kg/sqm);33,03409583;31,15511336;28,04379871;25,92486284;23,10688329;21,26141737;18,60437029;16,92449113;15,19701764;13,72809319;12,16769584;10,97659816;9,611898306;8,548390993;6,64990593;5,751854274;4,91488935;4,150856946;3,504743457;2,988009959;2,574134494;2,336741215;2,154553771;1,994648936;1,855267575;1,725918817;1,62956945;1,538086602;1,456784511;1,382209799;1,31172185"
"USA-SF.DWW.GHG-INT (kg/sqm);23,20799069;21,9748212;19,88183974;18,69692243;16,7353439;15,66445716;13,75422572;12,73322142;11,60114566;10,66768256;9,597921423;8,812020027;7,817475408;7,080861262;5,469297251;4,820714556;4,200908549;3,621266147;3,121052093;2,713831683;2,38167184;2,191526713;2,044142382;1,912383626;1,795447285;1,684492632;1,601107128;1,520138931;1,446796705;1,37811049;1,31172185"
"USA-BOS.DWW.GHG-INT (kg/sqm);35,04944661;33,03801376;29,71739515;27,40652272;24,41259493;22,40802387;19,59763688;17,7825039;15,93284543;14,35407361;12,69307038;11,41890184;9,978356804;8,847904345;6,89069601;5,94162209;5,060281494;4,258606474;3,582735738;3,043686389;2,613177133;2,366160182;2,176886526;2,011258165;1,867319274;1,734244844;1,635270714;1,54166701;1,458765987;1,383016652;1,31172185"
"USA-NY.DWC.GHG-INT (kg/sqm);68,04851948;63,84282913;59,78315093;56,56781179;52,51478769;49,35566377;45,05762566;41,75193295;38,32555967;35,10220009;31,65914418;28,82077448;25,70039359;22,87266313;19,21012672;16,56332015;13,97334171;11,49960794;9,33468578;7,557009714;6,09611818;5,289227997;4,671874814;4,116463444;3,621571469;3,144993052;2,797732353;2,454594602;2,143069463;1,848808192;1,560130963"
"USA-LA.DWC.GHG-INT (kg/sqm);62,46102233;58,63880035;54,12566003;50,58252549;46,31830906;43,04464298;38,78179958;35,5764127;32,3300318;29,35666539;26,24967297;23,72480752;20,98839341;18,58288745;15,37478725;13,20671084;11,12321016;9,165569536;7,473574432;6,097910644;4,978271288;4,354734319;3,878535582;3,454228834;3,079488714;2,723112475;2,462975746;2,209228982;1,980821908;1,767253192;1,560130963"
"USA-CHI.DWC.GHG-INT (kg/sqm);109,2329066;102,3305491;93,35753958;85,69073903;77,6120108;70,85958794;63,18804382;56,9493639;50,92840235;45,42670282;39,96289101;35,47813348;30,91471169;26,86454221;22,18143265;18,6995138;15,43866294;12,44905314;9,916285377;7,891888421;6,272695302;5,365552255;4,678161594;4,076700263;3,554835181;3,069733137;2,717969401;2,382880819;2,087100922;1,816487083;1,560130963"
"USA-HOU.DWC.GHG-INT (kg/sqm);76,49721378;71,73717146;66,74264755;62,67492253;57,84547529;53,98849796;49,02597831;45,1380245;41,19061436;37,50372625;33,64208633;30,4600894;27,03139808;23,93616255;20,04364327;17,20167257;14,44695793;11,8382847;9,5702968;7,717958167;6,203724844;5,365191121;4,7248791;4,151873211;3,643846043;3,157750595;2,803920622;2,45652953;2,142671057;1,847785852;1,560130963"
"USA-PHO.DWC.GHG-INT (kg/sqm);84,14840882;78,90077928;72,14140909;66,53790964;60,38442885;55,40190133;49,49125706;44,83201427;40,27172732;36,11660521;31,92664534;28,50735446;24,95373626;21,82642838;17,9846775;15,2655519;12,70225371;10,33710347;8,322579906;6,704762481;5,404380717;4,676356383;4,123183993;3,636604665;3,212184987;2,815066962;2,526212934;2,249149781;2,003071349;1,776404668;1,560130963"
"USA-PHI.DWC.GHG-INT (kg/sqm);108,4429019;101,5871234;93,03583399;85,72683202;77,94675591;71,43928115;63,95597197;57,8605666;51,93966738;46,49895331;41,0558041;36,57627395;31,9855117;27,88383429;23,12791957;19,55517866;16,18572792;13,0755857;10,42619473;8,298780025;6,589130347;5,634279795;4,909741213;4,272658618;3,717251907;3,197507802;2,820536518;2,458838902;2,137831092;1,842233461;1,560130963"
"USA-SA.DWC.GHG-INT (kg/sqm);69,53217276;65,23813572;60,44178415;56,60051498;52,02402615;48,43462282;43,80394444;40,2438796;36,63808368;33,30311151;29,81819243;26,96555277;23,88722165;21,14355986;17,60214483;15,10785284;12,70130484;10,43189737;8,465100195;6,862688995;5,555880955;4,830201295;4,276109501;3,7814281;3,343773683;2,926373334;2,622179496;2,324544524;2,056186674;1,804701086;1,560130963"
"USA-SD.DWC.GHG-INT (kg/sqm);61,4104718;57,65716929;53,26098909;49,82444067;45,65725318;42,47074689;38,29079871;35,15800344;31,97652084;29,06082959;26,00584625;23,52365133;20,82545353;18,4530463;15,27334099;13,12929828;11,06601572;9,12486853;7,445418313;6,078802503;4,965591214;4,345880287;3,872452084;3,450253195;3,077071795;2,721802743;2,462427487;2,209151681;1,98098017;1,767435328;1,560130963"
"USA-DAL.DWC.GHG-INT (kg/sqm);64,308392;60,3646406;55,66720269;51,95441909;47,53403227;44,11858659;39,7180362;36,39067801;33,0334575;29,9597986;26,76016799;24,15854724;21,35133937;18,88273759;15,61867582;13,40136313;11,27438104;9,279224005;7,557096422;6,158489073;5,021443785;4,387939408;3,904356407;3,473960371;3,094256236;2,733661267;2,470534562;2,214232928;1,983784704;1,768572914;1,560130963"
"USA-SJ.DWC.GHG-INT (kg/sqm);62,62498108;58,79186209;54,26942217;50,7171015;46,44379655;43,16134057;38,88893735;35,67460042;32,41946607;29,43757088;26,32196652;23,7897209;21,04583792;18,63311667;15,41805883;13,24331006;11,15333255;9,18955142;7,492216596;6,112194404;4,988995376;4,363504197;3,885820568;3,460186677;3,08427199;2,72677124;2,465824039;2,211280406;1,982155002;1,767911814;1,560130963"
"USA-AUS.DWC.GHG-INT (kg/sqm);66,3979043;62,31683165;57,40219228;53,4902466;48,88730477;45,30679409;40,74718742;37,27954635;33,79561465;30,60805587;27,30412806;24,6163953;21,73058412;19,19261846;15,86772764;13,59757892;11,42466071;9,390553714;7,637647686;6,215967613;5,061732239;4,418279678;3,927372678;3,491064289;3,106655242;2,742218277;2,47638532;2,217900574;1,985809458;1,769394461;1,560130963"
"USA-JAC.DWC.GHG-INT (kg/sqm);83,49986099;78,29485394;71,60287484;66,0611715;59,96433606;55,0330287;49,1717435;44,55603555;40,03507378;35,9153029;31,75771639;28,36515512;24,83593811;21,73016515;17,90730142;15,20458315;12,65555178;10,30250064;8,297539379;6,686891351;5,391852055;4,666919162;4,11602288;3,631281363;3,208324545;2,812401602;2,524389432;2,24800585;2,002439201;1,776147802;1,560130963"
"USA-WDC.DWC.GHG-INT (kg/sqm);103,7421629;97,2068309;88,41166955;80,9413781;73,07668548;66,54682173;59,14503405;53,17058406;47,42224775;42,1991149;37,03108789;32,80423209;28,51337632;24,73541317;20,32298922;17,10810078;14,11369914;11,38293012;9,079433128;7,244946391;5,78309923;4,961645177;4,33968281;3,797556525;3,328919384;2,895673446;2,581369141;2,283757936;2,022201629;1,784181224;1,560130963"
"USA-SF.DWC.GHG-INT (kg/sqm);68,07205521;63,88108005;58,78468786;54,70674211;49,95230907;46,235392;41,54543201;37,96334075;34,37669921;31,09747421;27,7104089;24,95430371;22,00681264;19,41504032;16,04359227;13,73363166;11,52677505;9,464538499;7,689890808;6,252267135;5,086464992;4,436212943;3,940346139;3,500162094;3,112787105;2,746093194;2,478688817;2,21907919;1,986259952;1,769459778;1,560130963"
"USA-BOS.DWC.GHG-INT (kg/sqm);111,0581623;104,0420213;94,48680455;86,31954642;77,81596632;70,70839297;62,74986486;56,28435768;50,09243425;44,47052707;38,93730093;34,4089069;29,84276528;25,82184006;21,19631404;17,79629043;14,64089297;11,77357698;9,362152766;7,446739775;5,924581985;5,068231072;4,420574558;3,857699326;3,37254407;2,925800352;2,601987364;2,296697618;2,029356253;1,787090777;1,560130963"
"USA-NY.HEC.GHG-INT (kg/sqm);66,17989397;62,12028821;58,17141364;55,06765985;51,12704446;48,07822935;43,90299953;40,71347831;37,40217909;34,29226522;30,96524669;28,22677059;25,20866842;22,48065523;18,91511504;16,36209009;13,86388706;11,47780091;9,389524944;7,674693442;6,265358758;5,486701721;4,890833867;4,35471315;3,876967249;3,416896018;3,081541304;2,750175949;2,449307983;2,165100261;1,886289327"
"USA-LA.HEC.GHG-INT (kg/sqm);60,76107598;57,07329221;52,68909566;49,27114453;45,12872192;41,97121486;37,83179608;34,74073523;31,60467818;28,7374454;25,73609904;23,30130473;20,65483009;18,33527626;15,20919788;13,11899877;11,11033271;9,22298686;7,591679963;6,265260069;5,185604934;4,584091384;4,124593568;3,715123458;3,353439286;3,009468441;2,758263765;2,513231253;2,292633357;2,086348795;1,886289327"
"USA-CHI.HEC.GHG-INT (kg/sqm);106,1209788;99,44596792;90,74142654;83,32836257;75,48988759;68,96126954;61,51789755;55,48641324;49,66028698;44,34130602;39,05401943;34,71810632;30,29895788;26,38327217;21,82533442;18,45936167;15,30707543;12,41696783;9,968424453;8,01124785;6,44572464;5,568426078;4,903537544;4,321716163;3,816840281;3,347510295;3,007067255;2,68275375;2,396444964;2,134471337;1,886289327"
"USA-HOU.HEC.GHG-INT (kg/sqm);74,37353335;69,77627212;64,92323212;60,99486999;56,30293306;52,57865331;47,75992912;44,00637777;40,19014868;36,63082935;32,89772741;29,82579987;26,50828169;23,5202763;19,73100256;16,98790312;14,32902511;11,81109395;9,621935124;7,833886074;6,372118012;5,562400106;4,943977534;4,39051939;3,899779131;3,430216869;3,088301302;2,752612399;2,449294406;2,164297423;1,886289327"
"USA-PHO.HEC.GHG-INT (kg/sqm);81,79374892;76,7235294;70,16468928;64,75171371;58,77961412;53,96686333;48,2308128;43,73078923;39,32107108;35,3079575;31,25612836;27,9536063;24,51396352;21,49353379;17,75186868;15,126024;12,6506444;10,36658734;8,42106273;6,858557185;5,602538084;4,899119287;4,364527762;3,894244119;3,483987464;3,100103481;2,820756817;2,552806797;2,314783635;2,095513696;1,886289327"
"USA-PHI.HEC.GHG-INT (kg/sqm);105,3548233;98,72500404;90,42825624;83,36119499;75,81154792;69,51984079;62,25857027;56,36571762;50,63644935;45,37654969;40,109368;35,77862066;31,33315799;27,36779291;22,73958511;19,2859221;16,02875786;13,02223268;10,46103826;8,404347202;6,751439476;5,828054803;5,1272803;4,511046268;3,973765661;3,470966464;3,106169189;2,756146509;2,445462395;2,159348746;1,886289327"
"USA-SA.HEC.GHG-INT (kg/sqm);67,61875772;63,47341645;58,81366242;55,10583162;50,65995783;47,19576361;42,69927633;39,26400669;35,77924727;32,56127786;29,19346347;26,44086212;23,46294305;20,81564695;17,36656883;14,96029449;12,63866583;10,44932184;8,551847181;7,005819897;5,74490226;5,044465367;4,509531298;4,031910934;3,609304954;3,206247468;2,912384916;2,624861506;2,365587095;2,122597439;1,886289327"
"USA-SD.HEC.GHG-INT (kg/sqm);59,74224018;56,12130015;51,85022388;48,53538417;44,4868524;41,41370782;37,35456522;34,33382243;31,26065704;28,44934198;25,4984517;23,10506461;20,4957045;18,2083209;15,10986736;13,04307721;11,05413352;9,182906254;7,56388222;6,246338819;5,173005906;4,57524972;4,118475116;3,711083673;3,3509433;3,008079055;2,75763673;2,513085919;2,292739991;2,086501727;1,886289327"
"USA-DAL.HEC.GHG-INT (kg/sqm);62,552676;58,74702548;54,18448588;50,60233232;46,30871818;43,01392175;38,74110062;35,53185444;32,28836392;29,32388698;26,23267745;23,72341352;21,00821663;18,62738228;15,44692148;13,30884495;11,25786515;9,333979785;7,673302452;6,324503028;5,227855833;4,616616542;4,149911442;3,734492301;3,367953321;3,019849561;2,765714984;2,518173155;2,295565978;2,087658666;1,886289327"
